t_Android;t_unix;x;y;z;a
84222700212478;1701121182443;1.2684447;21.399464;-14.943451;1
84222720262478;1701121182478;1.2684447;21.399464;-14.943451;1
84222740312478;1701121182478;1.2684447;21.399464;-14.943451;1
84222760362478;1701121182519;1.2684447;21.399464;-14.943451;1
84222780412478;1701121182519;1.2684447;21.399464;-14.943451;1
84222800454978;1701121182558;1.2684447;21.399464;-14.943451;1
84222820489978;1701121182558;1.2684447;21.399464;-14.943451;1
84222840532478;1701121182599;1.2684447;21.399464;-14.943451;1
84222860582478;1701121182599;1.2684447;21.399464;-14.943451;1
84222880632478;1701121182639;1.2684447;21.399464;-14.943451;1
84222900682478;1701121182639;1.2684447;21.399464;-14.943451;1
84222920732478;1701121182682;1.2684447;21.399464;-14.943451;1
84222940782478;1701121182682;1.2684447;21.399464;-14.943451;1
84222960832478;1701121182719;1.2684447;21.399464;-14.943451;1
84222980882478;1701121182719;1.2684447;21.399464;-14.943451;1
84223000932478;1701121182759;1.2684447;21.399464;-14.943451;1
84223020982478;1701121182759;1.2684447;21.399464;-14.943451;1
84223041032478;1701121182799;1.2684447;21.399464;-14.943451;1
84223061082478;1701121182799;1.2684447;21.399464;-14.943451;1
84223081132478;1701121182840;1.2684447;21.399464;-14.943451;1
84223101182478;1701121182840;1.2684447;21.399464;-14.943451;1
84223121232478;1701121182880;1.2684447;21.399464;-14.943451;1
84223141282478;1701121182880;1.2684447;21.399464;-14.943451;1
84223161332478;1701121182922;1.2684447;21.399464;-14.943451;1
84223181382478;1701121182922;1.2684447;21.399464;-14.943451;1
84223201432728;1701121182959;1.2684447;21.399464;-14.943451;1
84223221483228;1701121182959;1.2684447;21.399464;-14.943451;1
84223241533478;1701121183000;1.2684447;21.399464;-14.943451;1
84223261583478;1701121183000;1.2684447;21.399464;-14.943451;1
84223281633478;1701121183040;1.2684447;21.399464;-14.943451;1
84223301683478;1701121183040;1.2684447;21.399464;-14.943451;1
84223321733478;1701121183081;1.2684447;21.399464;-14.943451;1
84223341783478;1701121183081;1.2684447;21.399464;-14.943451;1
84223361825728;1701121183120;1.2684447;21.399464;-14.943451;1
84223381860228;1701121183120;1.2684447;21.399464;-14.943451;1
84223401902728;1701121183160;1.2684447;21.399464;-14.943451;1
84223421953228;1701121183160;1.2684447;21.399464;-14.943451;1
